Number of Execution of the reference run per location and per task 
With the aggregation by task for each location, and the total of the execution ref
IndexLoc   IndexTask  #ExecRef  
6          6          1         
6          7          1         
6          8          1         
6          9          1         
6          10         1         
6          11         1         
6          12         1         
6          13         1         
6          14         1         
6          15         1         
6          16         1         
6          17         1         
6          18         1         
6          19         1         
6          TotalExcRef 20        
7          0          1         
7          1          1         
7          2          1         
7          3          1         
7          4          1         
7          5          1         
7          6          1         
7          7          1         
7          8          1         
7          9          1         
7          10         1         
7          11         1         
7          12         1         
7          13         1         
7          14         1         
7          15         1         
7          16         1         
7          17         1         
7          18         1         
7          19         1         
7          TotalExcRef 20        
8          0          1         
8          1          1         
8          2          1         
8          3          1         
8          4          1         
8          5          1         
8          6          1         
8          7          1         
8          8          1         
8          9          1         
8          10         1         
8          11         1         
8          12         1         
8          13         1         
8          14         1         
8          15         1         
8          16         1         
8          17         1         
8          18         1         
8          19         1         
8          TotalExcRef 20        
9          0          1         
9          1          1         
9          2          1         
9          3          1         
9          4          1         
9          5          1         
9          6          1         
9          7          1         
9          8          1         
9          9          1         
9          10         1         
9          11         1         
9          12         1         
9          13         1         
9          14         1         
9          15         1         
9          16         1         
9          17         1         
9          18         1         
9          19         1         
9          TotalExcRef 20        
10         0          1         
10         1          1         
10         2          1         
10         3          1         
10         4          1         
10         5          1         
10         6          1         
10         7          1         
10         8          1         
10         9          1         
10         10         1         
10         11         1         
10         12         1         
10         13         1         
10         14         1         
10         15         1         
10         16         1         
10         17         1         
10         18         1         
10         19         1         
10         TotalExcRef 20        
11         0          1         
11         1          1         
11         2          1         
11         3          1         
11         4          1         
11         5          1         
11         6          1         
11         7          1         
11         8          1         
11         9          1         
11         10         1         
11         11         1         
11         12         1         
11         13         1         
11         14         1         
11         15         1         
11         16         1         
11         17         1         
11         18         1         
11         19         1         
11         TotalExcRef 20        
12         0          1         
12         1          1         
12         2          1         
12         3          1         
12         4          1         
12         5          1         
12         6          1         
12         7          1         
12         8          1         
12         9          1         
12         10         1         
12         11         1         
12         12         1         
12         13         1         
12         14         1         
12         15         1         
12         16         1         
12         17         1         
12         18         1         
12         19         1         
12         TotalExcRef 20        
13         0          1         
13         1          1         
13         2          1         
13         3          1         
13         4          1         
13         5          1         
13         6          1         
13         7          1         
13         8          1         
13         9          1         
13         10         1         
13         11         1         
13         12         1         
13         13         1         
13         14         1         
13         15         1         
13         16         1         
13         17         1         
13         18         1         
13         19         1         
13         TotalExcRef 20        
14         0          1         
14         1          1         
14         2          1         
14         3          1         
14         4          1         
14         5          1         
14         6          1         
14         7          1         
14         8          1         
14         9          1         
14         10         1         
14         11         1         
14         12         1         
14         13         1         
14         14         1         
14         15         1         
14         16         1         
14         17         1         
14         18         1         
14         19         1         
14         TotalExcRef 20        
15         0          1         
15         1          1         
15         2          1         
15         3          1         
15         4          1         
15         5          1         
15         6          1         
15         7          1         
15         8          1         
15         9          1         
15         10         1         
15         11         1         
15         12         1         
15         13         1         
15         14         1         
15         15         1         
15         16         1         
15         17         1         
15         18         1         
15         19         1         
15         TotalExcRef 20        
16         0          1         
16         1          1         
16         2          1         
16         3          1         
16         4          1         
16         5          1         
16         6          1         
16         7          1         
16         8          1         
16         9          1         
16         10         1         
16         11         1         
16         12         1         
16         13         1         
16         14         1         
16         15         1         
16         16         1         
16         17         1         
16         18         1         
16         19         1         
16         TotalExcRef 20        
17         0          1         
17         1          1         
17         2          1         
17         3          1         
17         4          1         
17         5          1         
17         6          1         
17         7          1         
17         8          1         
17         9          1         
17         10         1         
17         11         1         
17         12         1         
17         13         1         
17         14         1         
17         15         1         
17         16         1         
17         17         1         
17         18         1         
17         19         1         
17         TotalExcRef 20        
18         0          1         
18         1          1         
18         2          1         
18         3          1         
18         4          1         
18         5          1         
18         6          1         
18         7          1         
18         8          1         
18         9          1         
18         10         1         
18         11         1         
18         12         1         
18         13         1         
18         14         1         
18         15         1         
18         16         1         
18         17         1         
18         18         1         
18         19         1         
18         TotalExcRef 20        
19         0          1         
19         1          1         
19         2          1         
19         3          1         
19         4          1         
19         5          1         
19         6          1         
19         7          1         
19         8          1         
19         9          1         
19         10         1         
19         11         1         
19         12         1         
19         13         1         
19         14         1         
19         15         1         
19         16         1         
19         17         1         
19         18         1         
19         19         1         
19         TotalExcRef 20        
20         0          9         
20         1          9         
20         2          9         
20         3          9         
20         4          9         
20         5          9         
20         6          9         
20         7          9         
20         8          9         
20         9          9         
20         10         9         
20         11         9         
20         12         9         
20         13         9         
20         14         9         
20         15         9         
20         16         9         
20         17         9         
20         18         9         
20         19         9         
20         TotalExcRef 180       
21         0          9         
21         1          9         
21         2          9         
21         3          9         
21         4          9         
21         5          9         
21         6          9         
21         7          9         
21         8          9         
21         9          9         
21         10         9         
21         11         9         
21         12         9         
21         13         9         
21         14         9         
21         15         9         
21         16         9         
21         17         9         
21         18         9         
21         19         9         
21         TotalExcRef 180       
23         0          8         
23         1          8         
23         2          8         
23         3          8         
23         4          8         
23         5          8         
23         6          8         
23         7          8         
23         8          8         
23         9          8         
23         10         8         
23         11         8         
23         12         8         
23         13         8         
23         14         8         
23         15         8         
23         16         8         
23         17         8         
23         18         8         
23         19         8         
23         TotalExcRef 160       
24         0          8         
24         1          8         
24         2          8         
24         3          8         
24         4          8         
24         5          8         
24         6          8         
24         7          8         
24         8          8         
24         9          8         
24         10         8         
24         11         8         
24         12         8         
24         13         8         
24         14         8         
24         15         8         
24         16         8         
24         17         8         
24         18         8         
24         19         8         
24         TotalExcRef 160       
25         0          8         
25         1          8         
25         2          8         
25         3          8         
25         4          8         
25         5          8         
25         6          8         
25         7          8         
25         8          8         
25         9          8         
25         10         8         
25         11         8         
25         12         8         
25         13         8         
25         14         8         
25         15         8         
25         16         8         
25         17         8         
25         18         8         
25         19         8         
25         TotalExcRef 160       
26         0          8         
26         1          8         
26         2          8         
26         3          8         
26         4          8         
26         5          8         
26         6          8         
26         7          8         
26         8          8         
26         9          8         
26         10         8         
26         11         8         
26         12         8         
26         13         8         
26         14         8         
26         15         8         
26         16         8         
26         17         8         
26         18         8         
26         19         8         
26         TotalExcRef 160       
27         0          8         
27         1          8         
27         2          8         
27         3          8         
27         4          8         
27         5          8         
27         6          8         
27         7          8         
27         8          8         
27         9          8         
27         10         8         
27         11         8         
27         12         8         
27         13         8         
27         14         8         
27         15         8         
27         16         8         
27         17         8         
27         18         8         
27         19         8         
27         TotalExcRef 160       
28         0          8         
28         1          8         
28         2          8         
28         3          8         
28         4          8         
28         5          8         
28         6          8         
28         7          8         
28         8          8         
28         9          8         
28         10         8         
28         11         8         
28         12         8         
28         13         8         
28         14         8         
28         15         8         
28         16         8         
28         17         8         
28         18         8         
28         19         8         
28         TotalExcRef 160       
29         0          8         
29         1          8         
29         2          8         
29         3          8         
29         4          8         
29         5          8         
29         6          8         
29         7          8         
29         8          8         
29         9          8         
29         10         8         
29         11         8         
29         12         8         
29         13         8         
29         14         8         
29         15         8         
29         16         8         
29         17         8         
29         18         8         
29         19         8         
29         TotalExcRef 160       
30         0          1         
30         1          1         
30         2          1         
30         3          1         
30         4          1         
30         5          1         
30         6          1         
30         7          1         
30         8          1         
30         9          1         
30         10         1         
30         11         1         
30         12         1         
30         13         1         
30         14         1         
30         15         1         
30         16         1         
30         17         1         
30         18         1         
30         19         1         
30         TotalExcRef 20        
31         0          1         
31         1          1         
31         2          1         
31         3          1         
31         4          1         
31         5          1         
31         6          1         
31         7          1         
31         8          1         
31         9          1         
31         10         1         
31         11         1         
31         12         1         
31         13         1         
31         14         1         
31         15         1         
31         16         1         
31         17         1         
31         18         1         
31         19         1         
31         TotalExcRef 20        
32         0          1         
32         1          1         
32         2          1         
32         3          1         
32         4          1         
32         5          1         
32         6          1         
32         7          1         
32         8          1         
32         9          1         
32         10         1         
32         11         1         
32         12         1         
32         13         1         
32         14         1         
32         15         1         
32         16         1         
32         17         1         
32         18         1         
32         19         1         
32         TotalExcRef 20        
33         0          1         
33         1          1         
33         2          1         
33         3          1         
33         4          1         
33         5          1         
33         6          1         
33         7          1         
33         8          1         
33         9          1         
33         10         1         
33         11         1         
33         12         1         
33         13         1         
33         14         1         
33         15         1         
33         16         1         
33         17         1         
33         18         1         
33         19         1         
33         TotalExcRef 20        
34         0          1         
34         1          1         
34         2          1         
34         3          1         
34         4          1         
34         5          1         
34         6          1         
34         7          1         
34         8          1         
34         9          1         
34         10         1         
34         11         1         
34         12         1         
34         13         1         
34         14         1         
34         15         1         
34         16         1         
34         17         1         
34         18         1         
34         19         1         
34         TotalExcRef 20        
35         0          1         
35         1          1         
35         2          1         
35         3          1         
35         4          1         
35         5          1         
35         6          1         
35         7          1         
35         8          1         
35         9          1         
35         10         1         
35         11         1         
35         12         1         
35         13         1         
35         14         1         
35         15         1         
35         16         1         
35         17         1         
35         18         1         
35         19         1         
35         TotalExcRef 20        
36         0          4         
36         1          4         
36         2          4         
36         3          4         
36         4          4         
36         5          4         
36         6          4         
36         7          4         
36         8          4         
36         9          4         
36         10         4         
36         11         4         
36         12         4         
36         13         4         
36         14         4         
36         15         4         
36         16         4         
36         17         4         
36         18         4         
36         19         4         
36         TotalExcRef 80        
37         0          4         
37         1          4         
37         2          4         
37         3          4         
37         4          4         
37         5          4         
37         6          4         
37         7          4         
37         8          4         
37         9          4         
37         10         4         
37         11         4         
37         12         4         
37         13         4         
37         14         4         
37         15         4         
37         16         4         
37         17         4         
37         18         4         
37         19         4         
37         TotalExcRef 80        
39         0          3         
39         1          3         
39         2          3         
39         3          3         
39         4          3         
39         5          3         
39         6          3         
39         7          3         
39         8          3         
39         9          3         
39         10         3         
39         11         3         
39         12         3         
39         13         3         
39         14         3         
39         15         3         
39         16         3         
39         17         3         
39         18         3         
39         19         3         
39         TotalExcRef 60        
40         0          3         
40         1          3         
40         2          3         
40         3          3         
40         4          3         
40         5          3         
40         6          3         
40         7          3         
40         8          3         
40         9          3         
40         10         3         
40         11         3         
40         12         3         
40         13         3         
40         14         3         
40         15         3         
40         16         3         
40         17         3         
40         18         3         
40         19         3         
40         TotalExcRef 60        
41         0          3         
41         1          3         
41         2          3         
41         3          3         
41         4          3         
41         5          3         
41         6          3         
41         7          3         
41         8          3         
41         9          3         
41         10         3         
41         11         3         
41         12         3         
41         13         3         
41         14         3         
41         15         3         
41         16         3         
41         17         3         
41         18         3         
41         19         3         
41         TotalExcRef 60        
42         0          3         
42         1          3         
42         2          3         
42         3          3         
42         4          3         
42         5          3         
42         6          3         
42         7          3         
42         8          3         
42         9          3         
42         10         3         
42         11         3         
42         12         3         
42         13         3         
42         14         3         
42         15         3         
42         16         3         
42         17         3         
42         18         3         
42         19         3         
42         TotalExcRef 60        
43         0          195       
43         1          195       
43         2          195       
43         3          195       
43         4          195       
43         5          195       
43         6          195       
43         7          195       
43         8          195       
43         9          195       
43         10         195       
43         11         195       
43         12         195       
43         13         195       
43         14         195       
43         15         195       
43         16         195       
43         17         195       
43         18         195       
43         19         195       
43         TotalExcRef 3900      
44         0          195       
44         1          195       
44         2          195       
44         3          195       
44         4          195       
44         5          195       
44         6          195       
44         7          195       
44         8          195       
44         9          195       
44         10         195       
44         11         195       
44         12         195       
44         13         195       
44         14         195       
44         15         195       
44         16         195       
44         17         195       
44         18         195       
44         19         195       
44         TotalExcRef 3900      
46         0          192       
46         1          192       
46         2          192       
46         3          192       
46         4          192       
46         5          192       
46         6          192       
46         7          192       
46         8          192       
46         9          192       
46         10         192       
46         11         192       
46         12         192       
46         13         192       
46         14         192       
46         15         192       
46         16         192       
46         17         192       
46         18         192       
46         19         192       
46         TotalExcRef 3840      
47         0          192       
47         1          192       
47         2          192       
47         3          192       
47         4          192       
47         5          192       
47         6          192       
47         7          192       
47         8          192       
47         9          192       
47         10         192       
47         11         192       
47         12         192       
47         13         192       
47         14         192       
47         15         192       
47         16         192       
47         17         192       
47         18         192       
47         19         192       
47         TotalExcRef 3840      
48         0          192       
48         1          192       
48         2          192       
48         3          192       
48         4          192       
48         5          192       
48         6          192       
48         7          192       
48         8          192       
48         9          192       
48         10         192       
48         11         192       
48         12         192       
48         13         192       
48         14         192       
48         15         192       
48         16         192       
48         17         192       
48         18         192       
48         19         192       
48         TotalExcRef 3840      
49         0          192       
49         1          192       
49         2          192       
49         3          192       
49         4          192       
49         5          192       
49         6          192       
49         7          192       
49         8          192       
49         9          192       
49         10         192       
49         11         192       
49         12         192       
49         13         192       
49         14         192       
49         15         192       
49         16         192       
49         17         192       
49         18         192       
49         19         192       
49         TotalExcRef 3840      
50         0          192       
50         1          192       
50         2          192       
50         3          192       
50         4          192       
50         5          192       
50         6          192       
50         7          192       
50         8          192       
50         9          192       
50         10         192       
50         11         192       
50         12         192       
50         13         192       
50         14         192       
50         15         192       
50         16         192       
50         17         192       
50         18         192       
50         19         192       
50         TotalExcRef 3840      
52         0          148       
52         1          150       
52         2          146       
52         3          144       
52         4          156       
52         5          159       
52         6          154       
52         7          145       
52         8          145       
52         9          151       
52         10         151       
52         11         159       
52         12         146       
52         13         150       
52         14         146       
52         15         152       
52         16         151       
52         17         146       
52         18         145       
52         19         146       
52         TotalExcRef 2990      
53         0          148       
53         1          150       
53         2          146       
53         3          144       
53         4          156       
53         5          159       
53         6          154       
53         7          145       
53         8          145       
53         9          151       
53         10         151       
53         11         159       
53         12         146       
53         13         150       
53         14         146       
53         15         152       
53         16         151       
53         17         146       
53         18         145       
53         19         146       
53         TotalExcRef 2990      
54         0          44        
54         1          42        
54         2          46        
54         3          48        
54         4          36        
54         5          33        
54         6          38        
54         7          47        
54         8          47        
54         9          41        
54         10         41        
54         11         33        
54         12         46        
54         13         42        
54         14         46        
54         15         40        
54         16         41        
54         17         46        
54         18         47        
54         19         46        
54         TotalExcRef 850       
55         0          44        
55         1          42        
55         2          46        
55         3          48        
55         4          36        
55         5          33        
55         6          38        
55         7          47        
55         8          47        
55         9          41        
55         10         41        
55         11         33        
55         12         46        
55         13         42        
55         14         46        
55         15         40        
55         16         41        
55         17         46        
55         18         47        
55         19         46        
55         TotalExcRef 850       
56         0          44        
56         1          42        
56         2          46        
56         3          48        
56         4          36        
56         5          33        
56         6          38        
56         7          47        
56         8          47        
56         9          41        
56         10         41        
56         11         33        
56         12         46        
56         13         42        
56         14         46        
56         15         40        
56         16         41        
56         17         46        
56         18         47        
56         19         46        
56         TotalExcRef 850       
57         0          44        
57         1          42        
57         2          46        
57         3          48        
57         4          36        
57         5          33        
57         6          38        
57         7          47        
57         8          47        
57         9          41        
57         10         41        
57         11         33        
57         12         46        
57         13         42        
57         14         46        
57         15         40        
57         16         41        
57         17         46        
57         18         47        
57         19         46        
57         TotalExcRef 850       
58         0          192       
58         1          192       
58         2          192       
58         3          192       
58         4          192       
58         5          192       
58         6          192       
58         7          192       
58         8          192       
58         9          192       
58         10         192       
58         11         192       
58         12         192       
58         13         192       
58         14         192       
58         15         192       
58         16         192       
58         17         192       
58         18         192       
58         19         192       
58         TotalExcRef 3840      
59         0          192       
59         1          192       
59         2          192       
59         3          192       
59         4          192       
59         5          192       
59         6          192       
59         7          192       
59         8          192       
59         9          192       
59         10         192       
59         11         192       
59         12         192       
59         13         192       
59         14         192       
59         15         192       
59         16         192       
59         17         192       
59         18         192       
59         19         192       
59         TotalExcRef 3840      
60         0          192       
60         1          192       
60         2          192       
60         3          192       
60         4          192       
60         5          192       
60         6          192       
60         7          192       
60         8          192       
60         9          192       
60         10         192       
60         11         192       
60         12         192       
60         13         192       
60         14         192       
60         15         192       
60         16         192       
60         17         192       
60         18         192       
60         19         192       
60         TotalExcRef 3840      
61         0          192       
61         1          192       
61         2          192       
61         3          192       
61         4          192       
61         5          192       
61         6          192       
61         7          192       
61         8          192       
61         9          192       
61         10         192       
61         11         192       
61         12         192       
61         13         192       
61         14         192       
61         15         192       
61         16         192       
61         17         192       
61         18         192       
61         19         192       
61         TotalExcRef 3840      
62         0          192       
62         1          192       
62         2          192       
62         3          192       
62         4          192       
62         5          192       
62         6          192       
62         7          192       
62         8          192       
62         9          192       
62         10         192       
62         11         192       
62         12         192       
62         13         192       
62         14         192       
62         15         192       
62         16         192       
62         17         192       
62         18         192       
62         19         192       
62         TotalExcRef 3840      
63         0          192       
63         1          192       
63         2          192       
63         3          192       
63         4          192       
63         5          192       
63         6          192       
63         7          192       
63         8          192       
63         9          192       
63         10         192       
63         11         192       
63         12         192       
63         13         192       
63         14         192       
63         15         192       
63         16         192       
63         17         192       
63         18         192       
63         19         192       
63         TotalExcRef 3840      
64         0          192       
64         1          192       
64         2          192       
64         3          192       
64         4          192       
64         5          192       
64         6          192       
64         7          192       
64         8          192       
64         9          192       
64         10         192       
64         11         192       
64         12         192       
64         13         192       
64         14         192       
64         15         192       
64         16         192       
64         17         192       
64         18         192       
64         19         192       
64         TotalExcRef 3840      
65         0          192       
65         1          192       
65         2          192       
65         3          192       
65         4          192       
65         5          192       
65         6          192       
65         7          192       
65         8          192       
65         9          192       
65         10         192       
65         11         192       
65         12         192       
65         13         192       
65         14         192       
65         15         192       
65         16         192       
65         17         192       
65         18         192       
65         19         192       
65         TotalExcRef 3840      
66         0          192       
66         1          192       
66         2          192       
66         3          192       
66         4          192       
66         5          192       
66         6          192       
66         7          192       
66         8          192       
66         9          192       
66         10         192       
66         11         192       
66         12         192       
66         13         192       
66         14         192       
66         15         192       
66         16         192       
66         17         192       
66         18         192       
66         19         192       
66         TotalExcRef 3840      
67         0          192       
67         1          192       
67         2          192       
67         3          192       
67         4          192       
67         5          192       
67         6          192       
67         7          192       
67         8          192       
67         9          192       
67         10         192       
67         11         192       
67         12         192       
67         13         192       
67         14         192       
67         15         192       
67         16         192       
67         17         192       
67         18         192       
67         19         192       
67         TotalExcRef 3840      
68         0          3         
68         1          3         
68         2          3         
68         3          3         
68         4          3         
68         5          3         
68         6          3         
68         7          3         
68         8          3         
68         9          3         
68         10         3         
68         11         3         
68         12         3         
68         13         3         
68         14         3         
68         15         3         
68         16         3         
68         17         3         
68         18         3         
68         19         3         
68         TotalExcRef 60        
69         0          3         
69         1          3         
69         2          3         
69         3          3         
69         4          3         
69         5          3         
69         6          3         
69         7          3         
69         8          3         
69         9          3         
69         10         3         
69         11         3         
69         12         3         
69         13         3         
69         14         3         
69         15         3         
69         16         3         
69         17         3         
69         18         3         
69         19         3         
69         TotalExcRef 60        
70         0          3         
70         1          3         
70         2          3         
70         3          3         
70         4          3         
70         5          3         
70         6          3         
70         7          3         
70         8          3         
70         9          3         
70         10         3         
70         11         3         
70         12         3         
70         13         3         
70         14         3         
70         15         3         
70         16         3         
70         17         3         
70         18         3         
70         19         3         
70         TotalExcRef 60        
71         0          3         
71         1          3         
71         2          3         
71         3          3         
71         4          3         
71         5          3         
71         6          3         
71         7          3         
71         8          3         
71         9          3         
71         10         3         
71         11         3         
71         12         3         
71         13         3         
71         14         3         
71         15         3         
71         16         3         
71         17         3         
71         18         3         
71         19         3         
71         TotalExcRef 60        
72         0          3         
72         1          3         
72         2          3         
72         3          3         
72         4          3         
72         5          3         
72         6          3         
72         7          3         
72         8          3         
72         9          3         
72         10         3         
72         11         3         
72         12         3         
72         13         3         
72         14         3         
72         15         3         
72         16         3         
72         17         3         
72         18         3         
72         19         3         
72         TotalExcRef 60        
73         0          195       
73         1          195       
73         2          195       
73         3          195       
73         4          195       
73         5          195       
73         6          195       
73         7          195       
73         8          195       
73         9          195       
73         10         195       
73         11         195       
73         12         195       
73         13         195       
73         14         195       
73         15         195       
73         16         195       
73         17         195       
73         18         195       
73         19         195       
73         TotalExcRef 3900      
74         0          195       
74         1          195       
74         2          195       
74         3          195       
74         4          195       
74         5          195       
74         6          195       
74         7          195       
74         8          195       
74         9          195       
74         10         195       
74         11         195       
74         12         195       
74         13         195       
74         14         195       
74         15         195       
74         16         195       
74         17         195       
74         18         195       
74         19         195       
74         TotalExcRef 3900      
76         0          192       
76         1          192       
76         2          192       
76         3          192       
76         4          192       
76         5          192       
76         6          192       
76         7          192       
76         8          192       
76         9          192       
76         10         192       
76         11         192       
76         12         192       
76         13         192       
76         14         192       
76         15         192       
76         16         192       
76         17         192       
76         18         192       
76         19         192       
76         TotalExcRef 3840      
77         0          192       
77         1          192       
77         2          192       
77         3          192       
77         4          192       
77         5          192       
77         6          192       
77         7          192       
77         8          192       
77         9          192       
77         10         192       
77         11         192       
77         12         192       
77         13         192       
77         14         192       
77         15         192       
77         16         192       
77         17         192       
77         18         192       
77         19         192       
77         TotalExcRef 3840      
78         0          192       
78         1          192       
78         2          192       
78         3          192       
78         4          192       
78         5          192       
78         6          192       
78         7          192       
78         8          192       
78         9          192       
78         10         192       
78         11         192       
78         12         192       
78         13         192       
78         14         192       
78         15         192       
78         16         192       
78         17         192       
78         18         192       
78         19         192       
78         TotalExcRef 3840      
79         0          192       
79         1          192       
79         2          192       
79         3          192       
79         4          192       
79         5          192       
79         6          192       
79         7          192       
79         8          192       
79         9          192       
79         10         192       
79         11         192       
79         12         192       
79         13         192       
79         14         192       
79         15         192       
79         16         192       
79         17         192       
79         18         192       
79         19         192       
79         TotalExcRef 3840      
80         0          192       
80         1          192       
80         2          192       
80         3          192       
80         4          192       
80         5          192       
80         6          192       
80         7          192       
80         8          192       
80         9          192       
80         10         192       
80         11         192       
80         12         192       
80         13         192       
80         14         192       
80         15         192       
80         16         192       
80         17         192       
80         18         192       
80         19         192       
80         TotalExcRef 3840      
81         0          192       
81         1          192       
81         2          192       
81         3          192       
81         4          192       
81         5          192       
81         6          192       
81         7          192       
81         8          192       
81         9          192       
81         10         192       
81         11         192       
81         12         192       
81         13         192       
81         14         192       
81         15         192       
81         16         192       
81         17         192       
81         18         192       
81         19         192       
81         TotalExcRef 3840      
82         0          48        
82         1          48        
82         2          48        
82         3          48        
82         4          48        
82         5          48        
82         6          48        
82         7          48        
82         8          48        
82         9          48        
82         10         48        
82         11         48        
82         12         48        
82         13         48        
82         14         48        
82         15         48        
82         16         48        
82         17         48        
82         18         48        
82         19         48        
82         TotalExcRef 960       
83         0          48        
83         1          48        
83         2          48        
83         3          48        
83         4          48        
83         5          48        
83         6          48        
83         7          48        
83         8          48        
83         9          48        
83         10         48        
83         11         48        
83         12         48        
83         13         48        
83         14         48        
83         15         48        
83         16         48        
83         17         48        
83         18         48        
83         19         48        
83         TotalExcRef 960       
84         0          48        
84         1          48        
84         2          48        
84         3          48        
84         4          48        
84         5          48        
84         6          48        
84         7          48        
84         8          48        
84         9          48        
84         10         48        
84         11         48        
84         12         48        
84         13         48        
84         14         48        
84         15         48        
84         16         48        
84         17         48        
84         18         48        
84         19         48        
84         TotalExcRef 960       
85         0          48        
85         1          48        
85         2          48        
85         3          48        
85         4          48        
85         5          48        
85         6          48        
85         7          48        
85         8          48        
85         9          48        
85         10         48        
85         11         48        
85         12         48        
85         13         48        
85         14         48        
85         15         48        
85         16         48        
85         17         48        
85         18         48        
85         19         48        
85         TotalExcRef 960       
86         0          48        
86         1          48        
86         2          48        
86         3          48        
86         4          48        
86         5          48        
86         6          48        
86         7          48        
86         8          48        
86         9          48        
86         10         48        
86         11         48        
86         12         48        
86         13         48        
86         14         48        
86         15         48        
86         16         48        
86         17         48        
86         18         48        
86         19         48        
86         TotalExcRef 960       
87         0          48        
87         1          48        
87         2          48        
87         3          48        
87         4          48        
87         5          48        
87         6          48        
87         7          48        
87         8          48        
87         9          48        
87         10         48        
87         11         48        
87         12         48        
87         13         48        
87         14         48        
87         15         48        
87         16         48        
87         17         48        
87         18         48        
87         19         48        
87         TotalExcRef 960       
88         0          48        
88         1          48        
88         2          48        
88         3          48        
88         4          48        
88         5          48        
88         6          48        
88         7          48        
88         8          48        
88         9          48        
88         10         48        
88         11         48        
88         12         48        
88         13         48        
88         14         48        
88         15         48        
88         16         48        
88         17         48        
88         18         48        
88         19         48        
88         TotalExcRef 960       
89         0          48        
89         1          48        
89         2          48        
89         3          48        
89         4          48        
89         5          48        
89         6          48        
89         7          48        
89         8          48        
89         9          48        
89         10         48        
89         11         48        
89         12         48        
89         13         48        
89         14         48        
89         15         48        
89         16         48        
89         17         48        
89         18         48        
89         19         48        
89         TotalExcRef 960       
90         0          48        
90         1          48        
90         2          48        
90         3          48        
90         4          48        
90         5          48        
90         6          48        
90         7          48        
90         8          48        
90         9          48        
90         10         48        
90         11         48        
90         12         48        
90         13         48        
90         14         48        
90         15         48        
90         16         48        
90         17         48        
90         18         48        
90         19         48        
90         TotalExcRef 960       
91         0          48        
91         1          48        
91         2          48        
91         3          48        
91         4          48        
91         5          48        
91         6          48        
91         7          48        
91         8          48        
91         9          48        
91         10         48        
91         11         48        
91         12         48        
91         13         48        
91         14         48        
91         15         48        
91         16         48        
91         17         48        
91         18         48        
91         19         48        
91         TotalExcRef 960       
92         0          48        
92         1          48        
92         2          48        
92         3          48        
92         4          48        
92         5          48        
92         6          48        
92         7          48        
92         8          48        
92         9          48        
92         10         48        
92         11         48        
92         12         48        
92         13         48        
92         14         48        
92         15         48        
92         16         48        
92         17         48        
92         18         48        
92         19         48        
92         TotalExcRef 960       
93         0          48        
93         1          48        
93         2          48        
93         3          48        
93         4          48        
93         5          48        
93         6          48        
93         7          48        
93         8          48        
93         9          48        
93         10         48        
93         11         48        
93         12         48        
93         13         48        
93         14         48        
93         15         48        
93         16         48        
93         17         48        
93         18         48        
93         19         48        
93         TotalExcRef 960       
94         0          48        
94         1          48        
94         2          48        
94         3          48        
94         4          48        
94         5          48        
94         6          48        
94         7          48        
94         8          48        
94         9          48        
94         10         48        
94         11         48        
94         12         48        
94         13         48        
94         14         48        
94         15         48        
94         16         48        
94         17         48        
94         18         48        
94         19         48        
94         TotalExcRef 960       
95         0          48        
95         1          48        
95         2          48        
95         3          48        
95         4          48        
95         5          48        
95         6          48        
95         7          48        
95         8          48        
95         9          48        
95         10         48        
