Number of Execution of the reference run per location and per task 
With the aggregation by task for each location, and the total of the execution ref
IndexLoc   IndexTask  #ExecRef  
23         3          1         
23         4          1         
23         5          1         
23         6          1         
23         7          1         
23         8          1         
23         9          1         
23         10         1         
23         11         1         
23         12         1         
23         13         1         
23         14         1         
23         15         1         
23         16         1         
23         17         1         
23         18         1         
23         19         1         
23         TotalExcRef 20        
24         0          1         
24         1          1         
24         2          1         
24         3          1         
24         4          1         
24         5          1         
24         6          1         
24         7          1         
24         8          1         
24         9          1         
24         10         1         
24         11         1         
24         12         1         
24         13         1         
24         14         1         
24         15         1         
24         16         1         
24         17         1         
24         18         1         
24         19         1         
24         TotalExcRef 20        
25         0          1         
25         1          1         
25         2          1         
25         3          1         
25         4          1         
25         5          1         
25         6          1         
25         7          1         
25         8          1         
25         9          1         
25         10         1         
25         11         1         
25         12         1         
25         13         1         
25         14         1         
25         15         1         
25         16         1         
25         17         1         
25         18         1         
25         19         1         
25         TotalExcRef 20        
26         0          1         
26         1          1         
26         2          1         
26         3          1         
26         4          1         
26         5          1         
26         6          1         
26         7          1         
26         8          1         
26         9          1         
26         10         1         
26         11         1         
26         12         1         
26         13         1         
26         14         1         
26         15         1         
26         16         1         
26         17         1         
26         18         1         
26         19         1         
26         TotalExcRef 20        
27         0          1         
27         1          1         
27         2          1         
27         3          1         
27         4          1         
27         5          1         
27         6          1         
27         7          1         
27         8          1         
27         9          1         
27         10         1         
27         11         1         
27         12         1         
27         13         1         
27         14         1         
27         15         1         
27         16         1         
27         17         1         
27         18         1         
27         19         1         
27         TotalExcRef 20        
28         0          1         
28         1          1         
28         2          1         
28         3          1         
28         4          1         
28         5          1         
28         6          1         
28         7          1         
28         8          1         
28         9          1         
28         10         1         
28         11         1         
28         12         1         
28         13         1         
28         14         1         
28         15         1         
28         16         1         
28         17         1         
28         18         1         
28         19         1         
28         TotalExcRef 20        
29         0          1         
29         1          1         
29         2          1         
29         3          1         
29         4          1         
29         5          1         
29         6          1         
29         7          1         
29         8          1         
29         9          1         
29         10         1         
29         11         1         
29         12         1         
29         13         1         
29         14         1         
29         15         1         
29         16         1         
29         17         1         
29         18         1         
29         19         1         
29         TotalExcRef 20        
30         0          1         
30         1          1         
30         2          1         
30         3          1         
30         4          1         
30         5          1         
30         6          1         
30         7          1         
30         8          1         
30         9          1         
30         10         1         
30         11         1         
30         12         1         
30         13         1         
30         14         1         
30         15         1         
30         16         1         
30         17         1         
30         18         1         
30         19         1         
30         TotalExcRef 20        
31         0          1         
31         1          1         
31         2          1         
31         3          1         
31         4          1         
31         5          1         
31         6          1         
31         7          1         
31         8          1         
31         9          1         
31         10         1         
31         11         1         
31         12         1         
31         13         1         
31         14         1         
31         15         1         
31         16         1         
31         17         1         
31         18         1         
31         19         1         
31         TotalExcRef 20        
32         0          1         
32         1          1         
32         2          1         
32         3          1         
32         4          1         
32         5          1         
32         6          1         
32         7          1         
32         8          1         
32         9          1         
32         10         1         
32         11         1         
32         12         1         
32         13         1         
32         14         1         
32         15         1         
32         16         1         
32         17         1         
32         18         1         
32         19         1         
32         TotalExcRef 20        
33         0          1         
33         1          1         
33         2          1         
33         3          1         
33         4          1         
33         5          1         
33         6          1         
33         7          1         
33         8          1         
33         9          1         
33         10         1         
33         11         1         
33         12         1         
33         13         1         
33         14         1         
33         15         1         
33         16         1         
33         17         1         
33         18         1         
33         19         1         
33         TotalExcRef 20        
34         0          1         
34         1          1         
34         2          1         
34         3          1         
34         4          1         
34         5          1         
34         6          1         
34         7          1         
34         8          1         
34         9          1         
34         10         1         
34         11         1         
34         12         1         
34         13         1         
34         14         1         
34         15         1         
34         16         1         
34         17         1         
34         18         1         
34         19         1         
34         TotalExcRef 20        
35         0          1         
35         1          1         
35         2          1         
35         3          1         
35         4          1         
35         5          1         
35         6          1         
35         7          1         
35         8          1         
35         9          1         
35         10         1         
35         11         1         
35         12         1         
35         13         1         
35         14         1         
35         15         1         
35         16         1         
35         17         1         
35         18         1         
35         19         1         
35         TotalExcRef 20        
36         0          1         
36         1          1         
36         2          1         
36         3          1         
36         4          1         
36         5          1         
36         6          1         
36         7          1         
36         8          1         
36         9          1         
36         10         1         
36         11         1         
36         12         1         
36         13         1         
36         14         1         
36         15         1         
36         16         1         
36         17         1         
36         18         1         
36         19         1         
36         TotalExcRef 20        
37         0          1         
37         1          1         
37         2          1         
37         3          1         
37         4          1         
37         5          1         
37         6          1         
37         7          1         
37         8          1         
37         9          1         
37         10         1         
37         11         1         
37         12         1         
37         13         1         
37         14         1         
37         15         1         
37         16         1         
37         17         1         
37         18         1         
37         19         1         
37         TotalExcRef 20        
38         0          1         
38         1          1         
38         2          1         
38         3          1         
38         4          1         
38         5          1         
38         6          1         
38         7          1         
38         8          1         
38         9          1         
38         10         1         
38         11         1         
38         12         1         
38         13         1         
38         14         1         
38         15         1         
38         16         1         
38         17         1         
38         18         1         
38         19         1         
38         TotalExcRef 20        
39         0          1         
39         1          1         
39         2          1         
39         3          1         
39         4          1         
39         5          1         
39         6          1         
39         7          1         
39         8          1         
39         9          1         
39         10         1         
39         11         1         
39         12         1         
39         13         1         
39         14         1         
39         15         1         
39         16         1         
39         17         1         
39         18         1         
39         19         1         
39         TotalExcRef 20        
40         0          17        
40         1          17        
40         2          17        
