Number of Execution of the reference run per location and per task 
With the aggregation by task for each location, and the total of the execution ref
IndexLoc   IndexTask  #ExecRef  
6          6          1         
6          7          1         
6          8          1         
6          9          1         
6          10         1         
6          11         1         
6          12         1         
6          13         1         
6          14         1         
6          15         1         
6          16         1         
6          17         1         
6          18         1         
6          19         1         
6          TotalExcRef 20        
7          0          21        
7          1          21        
7          2          21        
7          3          21        
7          4          21        
7          5          21        
7          6          21        
7          7          21        
7          8          21        
7          9          21        
7          10         21        
7          11         21        
7          12         21        
7          13         21        
7          14         21        
7          15         21        
7          16         21        
7          17         21        
7          18         21        
7          19         21        
7          TotalExcRef 420       
8          0          21        
8          1          21        
8          2          21        
8          3          21        
8          4          21        
8          5          21        
8          6          21        
8          7          21        
8          8          21        
8          9          21        
8          10         21        
8          11         21        
8          12         21        
8          13         21        
8          14         21        
8          15         21        
8          16         21        
8          17         21        
8          18         21        
8          19         21        
8          TotalExcRef 420       
10         0          20        
10         1          20        
10         2          20        
10         3          20        
10         4          20        
10         5          20        
10         6          20        
10         7          20        
10         8          20        
10         9          20        
10         10         20        
10         11         20        
10         12         20        
10         13         20        
10         14         20        
10         15         20        
10         16         20        
10         17         20        
10         18         20        
10         19         20        
10         TotalExcRef 400       
11         0          20        
11         1          20        
11         2          20        
11         3          20        
11         4          20        
11         5          20        
11         6          20        
11         7          20        
11         8          20        
11         9          20        
11         10         20        
11         11         20        
11         12         20        
11         13         20        
11         14         20        
11         15         20        
11         16         20        
11         17         20        
11         18         20        
11         19         20        
11         TotalExcRef 400       
12         0          1220      
12         1          420       
12         2          1220      
12         3          460       
12         4          1220      
12         5          420       
12         6          1220      
12         7          440       
12         8          1220      
12         9          440       
12         10         1220      
12         11         420       
12         12         1220      
12         13         440       
12         14         1220      
12         15         440       
12         16         1220      
12         17         440       
12         18         1220      
12         19         440       
12         TotalExcRef 16560     
13         0          1220      
13         1          420       
13         2          1220      
13         3          460       
13         4          1220      
13         5          420       
13         6          1220      
13         7          440       
13         8          1220      
13         9          440       
13         10         1220      
13         11         420       
13         12         1220      
13         13         440       
13         14         1220      
13         15         440       
13         16         1220      
13         17         440       
13         18         1220      
13         19         440       
13         TotalExcRef 16560     
15         0          1200      
15         1          400       
15         2          1200      
15         3          440       
15         4          1200      
15         5          400       
15         6          1200      
15         7          420       
15         8          1200      
15         9          420       
15         10         1200      
15         11         400       
15         12         1200      
15         13         420       
15         14         1200      
15         15         420       
15         16         1200      
15         17         420       
15         18         1200      
15         19         420       
15         TotalExcRef 16160     
16         0          1200      
16         1          400       
16         2          1200      
16         3          440       
16         4          1200      
16         5          400       
16         6          1200      
16         7          420       
16         8          1200      
16         9          420       
16         10         1200      
16         11         400       
16         12         1200      
16         13         420       
16         14         1200      
16         15         420       
16         16         1200      
16         17         420       
16         18         1200      
16         19         420       
16         TotalExcRef 16160     
17         0          1200      
17         1          400       
17         2          1200      
17         3          440       
17         4          1200      
17         5          400       
17         6          1200      
17         7          420       
17         8          1200      
17         9          420       
17         10         1200      
17         11         400       
17         12         1200      
17         13         420       
17         14         1200      
17         15         420       
17         16         1200      
17         17         420       
17         18         1200      
17         19         420       
17         TotalExcRef 16160     
19         0          16        
19         1          126       
19         2          16        
19         3          95        
19         4          16        
19         5          126       
19         6          16        
19         7          129       
19         8          16        
19         9          77        
19         10         16        
19         11         127       
19         12         16        
19         13         109       
19         14         16        
19         15         87        
19         16         16        
19         17         113       
19         18         16        
19         19         100       
19         TotalExcRef 1249      
20         0          16        
20         1          126       
20         2          16        
20         3          95        
20         4          16        
20         5          126       
20         6          16        
20         7          129       
20         8          16        
20         9          77        
20         10         16        
20         11         127       
20         12         16        
20         13         109       
20         14         16        
20         15         87        
20         16         16        
20         17         113       
20         18         16        
20         19         100       
20         TotalExcRef 1249      
21         0          16        
21         1          126       
21         2          16        
21         3          95        
21         4          16        
21         5          126       
21         6          16        
21         7          129       
21         8          16        
21         9          77        
21         10         16        
21         11         127       
21         12         16        
21         13         109       
21         14         16        
21         15         87        
21         16         16        
21         17         113       
21         18         16        
21         19         100       
21         TotalExcRef 1249      
22         0          16        
22         1          126       
22         2          16        
22         3          95        
22         4          16        
22         5          126       
22         6          16        
22         7          129       
22         8          16        
22         9          77        
22         10         16        
22         11         127       
22         12         16        
22         13         109       
22         14         16        
22         15         87        
22         16         16        
22         17         113       
22         18         16        
22         19         100       
22         TotalExcRef 1249      
23         0          16        
23         1          126       
23         2          16        
23         3          95        
23         4          16        
23         5          126       
23         6          16        
23         7          129       
23         8          16        
23         9          77        
23         10         16        
23         11         127       
23         12         16        
23         13         109       
23         14         16        
23         15         87        
23         16         16        
23         17         113       
23         18         16        
23         19         100       
23         TotalExcRef 1249      
24         0          16        
24         1          126       
24         2          16        
24         3          95        
24         4          16        
24         5          126       
24         6          16        
24         7          129       
24         8          16        
24         9          77        
24         10         16        
24         11         127       
24         12         16        
24         13         109       
24         14         16        
24         15         87        
24         16         16        
24         17         113       
24         18         16        
24         19         100       
24         TotalExcRef 1249      
25         0          16        
25         1          126       
25         2          16        
25         3          95        
25         4          16        
25         5          126       
25         6          16        
25         7          129       
25         8          16        
25         9          77        
25         10         16        
25         11         127       
25         12         16        
25         13         109       
25         14         16        
25         15         87        
25         16         16        
25         17         113       
25         18         16        
25         19         100       
25         TotalExcRef 1249      
26         0          16        
26         1          126       
26         2          16        
26         3          95        
26         4          16        
26         5          126       
26         6          16        
26         7          129       
26         8          16        
26         9          77        
26         10         16        
26         11         127       
26         12         16        
26         13         109       
26         14         16        
26         15         87        
26         16         16        
26         17         113       
26         18         16        
26         19         100       
26         TotalExcRef 1249      
27         0          16        
27         1          126       
27         2          16        
27         3          95        
27         4          16        
27         5          126       
27         6          16        
27         7          129       
27         8          16        
27         9          77        
27         10         16        
27         11         127       
27         12         16        
27         13         109       
27         14         16        
27         15         87        
27         16         16        
27         17         113       
27         18         16        
27         19         100       
27         TotalExcRef 1249      
28         0          16        
28         1          126       
28         2          16        
28         3          95        
28         4          16        
28         5          126       
28         6          16        
28         7          129       
28         8          16        
28         9          77        
28         10         16        
28         11         127       
28         12         16        
28         13         109       
28         14         16        
28         15         87        
28         16         16        
28         17         113       
28         18         16        
28         19         100       
28         TotalExcRef 1249      
29         0          16        
29         1          126       
29         2          16        
29         3          95        
29         4          16        
29         5          126       
29         6          16        
29         7          129       
29         8          16        
29         9          77        
29         10         16        
29         11         127       
29         12         16        
29         13         109       
29         14         16        
29         15         87        
29         16         16        
29         17         113       
29         18         16        
29         19         100       
29         TotalExcRef 1249      
30         0          1184      
30         1          274       
30         2          1184      
30         3          345       
30         4          1184      
30         5          274       
30         6          1184      
30         7          291       
30         8          1184      
30         9          343       
30         10         1184      
30         11         273       
30         12         1184      
30         13         311       
30         14         1184      
30         15         333       
30         16         1184      
30         17         307       
30         18         1184      
30         19         320       
30         TotalExcRef 14911     
31         0          1184      
31         1          274       
31         2          1184      
31         3          345       
31         4          1184      
31         5          274       
31         6          1184      
31         7          291       
31         8          1184      
31         9          343       
31         10         1184      
31         11         273       
31         12         1184      
31         13         311       
31         14         1184      
31         15         333       
31         16         1184      
31         17         307       
31         18         1184      
31         19         320       
31         TotalExcRef 14911     
32         0          1184      
32         1          274       
32         2          1184      
32         3          345       
32         4          1184      
32         5          274       
32         6          1184      
32         7          291       
32         8          1184      
32         9          343       
32         10         1184      
32         11         273       
32         12         1184      
32         13         311       
32         14         1184      
32         15         333       
32         16         1184      
32         17         307       
32         18         1184      
32         19         320       
32         TotalExcRef 14911     
33         0          1184      
33         1          274       
33         2          1184      
33         3          345       
33         4          1184      
33         5          274       
33         6          1184      
33         7          291       
33         8          1184      
33         9          343       
33         10         1184      
33         11         273       
33         12         1184      
33         13         311       
33         14         1184      
33         15         333       
33         16         1184      
33         17         307       
33         18         1184      
33         19         320       
33         TotalExcRef 14911     
34         0          1184      
34         1          274       
34         2          1184      
34         3          345       
34         4          1184      
34         5          274       
34         6          1184      
34         7          291       
34         8          1184      
34         9          343       
34         10         1184      
34         11         273       
34         12         1184      
34         13         311       
34         14         1184      
34         15         333       
34         16         1184      
34         17         307       
34         18         1184      
34         19         320       
34         TotalExcRef 14911     
35         0          1184      
35         1          274       
35         2          1184      
35         3          345       
35         4          1184      
35         5          274       
35         6          1184      
35         7          291       
35         8          1184      
35         9          343       
35         10         1184      
35         11         273       
35         12         1184      
35         13         311       
35         14         1184      
35         15         333       
35         16         1184      
35         17         307       
35         18         1184      
35         19         320       
35         TotalExcRef 14911     
36         0          1184      
36         1          274       
36         2          1184      
36         3          345       
36         4          1184      
36         5          274       
36         6          1184      
36         7          291       
36         8          1184      
36         9          343       
36         10         1184      
36         11         273       
36         12         1184      
36         13         311       
36         14         1184      
36         15         333       
36         16         1184      
36         17         307       
36         18         1184      
36         19         320       
36         TotalExcRef 14911     
37         0          1184      
37         1          274       
37         2          1184      
37         3          345       
37         4          1184      
37         5          274       
37         6          1184      
37         7          291       
37         8          1184      
37         9          343       
37         10         1184      
37         11         273       
37         12         1184      
37         13         311       
37         14         1184      
37         15         333       
37         16         1184      
37         17         307       
37         18         1184      
37         19         320       
37         TotalExcRef 14911     
38         0          1184      
38         1          274       
38         2          1184      
38         3          345       
38         4          1184      
38         5          274       
38         6          1184      
38         7          291       
38         8          1184      
38         9          343       
38         10         1184      
38         11         273       
38         12         1184      
38         13         311       
38         14         1184      
38         15         333       
38         16         1184      
38         17         307       
38         18         1184      
38         19         320       
38         TotalExcRef 14911     
39         0          1184      
39         1          274       
39         2          1184      
39         3          345       
39         4          1184      
39         5          274       
39         6          1184      
39         7          291       
39         8          1184      
39         9          343       
39         10         1184      
39         11         273       
39         12         1184      
39         13         311       
39         14         1184      
39         15         333       
39         16         1184      
39         17         307       
39         18         1184      
39         19         320       
39         TotalExcRef 14911     
40         0          1184      
40         1          274       
40         2          1184      
40         3          345       
40         4          1184      
40         5          274       
40         6          1184      
40         7          291       
40         8          1184      
40         9          343       
40         10         1184      
40         11         273       
40         12         1184      
40         13         311       
40         14         1184      
40         15         333       
40         16         1184      
40         17         307       
40         18         1184      
40         19         320       
40         TotalExcRef 14911     
41         0          1184      
41         1          274       
41         2          1184      
41         3          345       
41         4          1184      
41         5          274       
41         6          1184      
41         7          291       
41         8          1184      
41         9          343       
41         10         1184      
41         11         273       
41         12         1184      
41         13         311       
41         14         1184      
41         15         333       
41         16         1184      
41         17         307       
41         18         1184      
41         19         320       
41         TotalExcRef 14911     
42         0          1184      
42         1          274       
42         2          1184      
42         3          345       
42         4          1184      
42         5          274       
42         6          1184      
42         7          291       
42         8          1184      
42         9          343       
42         10         1184      
42         11         273       
42         12         1184      
42         13         311       
42         14         1184      
42         15         333       
42         16         1184      
42         17         307       
42         18         1184      
42         19         320       
42         TotalExcRef 14911     
43         0          1184      
43         1          274       
43         2          1184      
43         3          345       
43         4          1184      
43         5          274       
43         6          1184      
43         7          291       
43         8          1184      
43         9          343       
43         10         1184      
43         11         273       
43         12         1184      
43         13         311       
43         14         1184      
43         15         333       
43         16         1184      
43         17         307       
43         18         1184      
43         19         320       
43         TotalExcRef 14911     
44         0          1184      
44         1          274       
44         2          1184      
44         3          345       
44         4          1184      
44         5          274       
44         6          1184      
44         7          291       
44         8          1184      
44         9          343       
44         10         1184      
44         11         273       
44         12         1184      
44         13         311       
44         14         1184      
44         15         333       
44         16         1184      
44         17         307       
44         18         1184      
44         19         320       
44         TotalExcRef 14911     
45         0          1184      
45         1          274       
45         2          1184      
45         3          345       
45         4          1184      
45         5          274       
45         6          1184      
45         7          291       
45         8          1184      
45         9          343       
45         10         1184      
45         11         273       
45         12         1184      
45         13         311       
45         14         1184      
45         15         333       
45         16         1184      
45         17         307       
45         18         1184      
45         19         320       
45         TotalExcRef 14911     
46         0          1184      
46         1          274       
46         2          1184      
46         3          345       
46         4          1184      
46         5          274       
46         6          1184      
46         7          291       
46         8          1184      
46         9          343       
46         10         1184      
46         11         273       
46         12         1184      
46         13         311       
46         14         1184      
46         15         333       
46         16         1184      
46         17         307       
46         18         1184      
46         19         320       
46         TotalExcRef 14911     
47         0          1         
47         1          1         
47         2          1         
47         3          1         
47         4          1         
47         5          1         
47         6          1         
47         7          1         
47         8          1         
47         9          1         
47         10         1         
47         11         1         
47         12         1         
47         13         1         
47         14         1         
47         15         1         
47         16         1         
47         17         1         
47         18         1         
47         19         1         
47         TotalExcRef 20        
48         0          1         
48         1          1         
48         2          1         
48         3          1         
48         4          1         
48         5          1         
48         6          1         
48         7          1         
48         8          1         
48         9          1         
48         10         1         
48         11         1         
48         12         1         
48         13         1         
48         14         1         
48         15         1         
48         16         1         
48         17         1         
48         18         1         
48         19         1         
48         TotalExcRef 20        
49         0          60        
49         1          21        
49         2          60        
49         3          31        
49         4          60        
49         5          21        
49         6          60        
49         7          24        
49         8          60        
49         9          32        
49         10         60        
49         11         23        
49         12         60        
49         13         29        
49         14         60        
49         15         31        
49         16         60        
49         17         28        
49         18         60        
49         19         30        
49         TotalExcRef 870       
50         0          60        
50         1          21        
50         2          60        
50         3          31        
50         4          60        
50         5          21        
50         6          60        
50         7          24        
50         8          60        
50         9          32        
50         10         60        
50         11         23        
50         12         60        
50         13         29        
50         14         60        
50         15         31        
50         16         60        
50         17         28        
50         18         60        
50         19         30        
50         TotalExcRef 870       
52         0          59        
52         1          20        
52         2          59        
52         3          30        
52         4          59        
52         5          20        
52         6          59        
52         7          23        
52         8          59        
52         9          32        
52         10         59        
52         11         22        
52         12         59        
52         13         28        
52         14         59        
52         15         30        
52         16         59        
52         17         27        
52         18         59        
52         19         29        
52         TotalExcRef 851       
53         0          59        
53         1          20        
53         2          59        
53         3          30        
53         4          59        
53         5          20        
53         6          59        
53         7          23        
53         8          59        
53         9          32        
53         10         59        
53         11         22        
53         12         59        
53         13         28        
53         14         59        
53         15         30        
53         16         59        
53         17         27        
53         18         59        
53         19         29        
53         TotalExcRef 851       
56         0          59        
56         1          20        
56         2          59        
56         3          30        
56         4          59        
56         5          20        
56         6          59        
56         7          23        
56         8          59        
56         9          31        
56         10         59        
56         11         22        
56         12         59        
56         13         28        
56         14         59        
56         15         30        
56         16         59        
56         17         27        
56         18         59        
56         19         29        
56         TotalExcRef 850       
57         0          59        
57         1          20        
57         2          59        
57         3          30        
57         4          59        
57         5          20        
57         6          59        
57         7          23        
57         8          59        
57         9          31        
57         10         59        
57         11         22        
57         12         59        
57         13         28        
57         14         59        
57         15         30        
57         16         59        
57         17         27        
57         18         59        
57         19         29        
57         TotalExcRef 850       
58         0          59        
58         1          20        
58         2          59        
58         3          30        
58         4          59        
58         5          20        
58         6          59        
58         7          23        
58         8          59        
58         9          31        
58         10         59        
58         11         22        
58         12         59        
58         13         28        
58         14         59        
58         15         30        
58         16         59        
58         17         27        
58         18         59        
58         19         29        
58         TotalExcRef 850       
59         0          59        
59         1          20        
59         2          59        
59         3          30        
59         4          59        
59         5          20        
59         6          59        
59         7          23        
59         8          59        
59         9          31        
59         10         59        
59         11         22        
59         12         59        
59         13         28        
59         14         59        
59         15         30        
59         16         59        
59         17         27        
59         18         59        
59         19         29        
59         TotalExcRef 850       
60         0          59        
60         1          20        
60         2          59        
60         3          30        
60         4          59        
60         5          20        
60         6          59        
60         7          23        
60         8          59        
60         9          31        
60         10         59        
60         11         22        
60         12         59        
60         13         28        
60         14         59        
60         15         30        
60         16         59        
60         17         27        
60         18         59        
60         19         29        
60         TotalExcRef 850       
61         0          59        
61         1          20        
61         2          59        
61         3          30        
61         4          59        
61         5          20        
61         6          59        
61         7          23        
61         8          59        
61         9          31        
61         10         59        
61         11         22        
61         12         59        
61         13         28        
61         14         59        
61         15         30        
61         16         59        
61         17         27        
61         18         59        
61         19         29        
61         TotalExcRef 850       
62         0          59        
62         1          20        
62         2          59        
62         3          30        
62         4          59        
62         5          20        
62         6          59        
62         7          23        
62         8          59        
62         9          31        
62         10         59        
62         11         22        
62         12         59        
62         13         28        
62         14         59        
62         15         30        
62         16         59        
62         17         27        
62         18         59        
62         19         29        
62         TotalExcRef 850       
63         0          59        
63         1          20        
63         2          59        
63         3          30        
63         4          59        
63         5          20        
63         6          59        
63         7          23        
63         8          59        
63         9          31        
63         10         59        
63         11         22        
63         12         59        
63         13         28        
63         14         59        
63         15         30        
63         16         59        
63         17         27        
63         18         59        
63         19         29        
63         TotalExcRef 850       
65         0          18        
65         1          0         
65         2          18        
65         3          10        
65         4          18        
65         5          0         
65         6          18        
65         7          2         
65         8          18        
65         9          10        
65         10         18        
65         11         2         
65         12         18        
65         13         7         
65         14         18        
65         15         9         
65         16         18        
65         17         6         
65         18         18        
65         19         8         
65         TotalExcRef 234       
66         0          41        
66         1          20        
66         2          41        
66         3          20        
66         4          41        
66         5          20        
66         6          41        
66         7          21        
66         8          41        
66         9          21        
66         10         41        
66         11         20        
66         12         41        
66         13         21        
66         14         41        
66         15         21        
66         16         41        
66         17         21        
66         18         41        
66         19         21        
66         TotalExcRef 616       
67         0          41        
67         1          20        
67         2          41        
67         3          20        
67         4          41        
67         5          20        
67         6          41        
67         7          21        
67         8          41        
67         9          21        
67         10         41        
67         11         20        
67         12         41        
67         13         21        
67         14         41        
67         15         21        
67         16         41        
67         17         21        
67         18         41        
67         19         21        
67         TotalExcRef 616       
68         0          41        
68         1          20        
68         2          41        
68         3          20        
68         4          41        
68         5          20        
68         6          41        
68         7          21        
68         8          41        
68         9          21        
68         10         41        
68         11         20        
68         12         41        
68         13         21        
68         14         41        
68         15         21        
68         16         41        
68         17         21        
68         18         41        
68         19         21        
68         TotalExcRef 616       
69         0          41        
69         1          20        
69         2          41        
69         3          20        
69         4          41        
69         5          20        
69         6          41        
69         7          21        
69         8          41        
69         9          21        
69         10         41        
69         11         20        
69         12         41        
69         13         21        
69         14         41        
69         15         21        
69         16         41        
69         17         21        
69         18         41        
69         19         21        
69         TotalExcRef 616       
70         0          41        
70         1          20        
70         2          41        
70         3          20        
70         4          41        
70         5          20        
70         6          41        
70         7          21        
70         8          41        
70         9          21        
70         10         41        
70         11         20        
70         12         41        
70         13         21        
70         14         41        
70         15         21        
70         16         41        
70         17         21        
70         18         41        
70         19         21        
70         TotalExcRef 616       
71         0          41        
71         1          20        
71         2          41        
71         3          20        
71         4          41        
71         5          20        
71         6          41        
71         7          21        
71         8          41        
71         9          21        
71         10         41        
71         11         20        
71         12         41        
71         13         21        
71         14         41        
71         15         21        
71         16         41        
71         17         21        
71         18         41        
71         19         21        
71         TotalExcRef 616       
72         0          41        
72         1          20        
72         2          41        
72         3          20        
72         4          41        
72         5          20        
72         6          41        
72         7          21        
72         8          41        
72         9          21        
72         10         41        
72         11         20        
72         12         41        
72         13         21        
72         14         41        
72         15         21        
72         16         41        
72         17         21        
72         18         41        
72         19         21        
72         TotalExcRef 616       
73         0          41        
73         1          20        
73         2          41        
73         3          20        
73         4          41        
73         5          20        
73         6          41        
73         7          21        
73         8          41        
73         9          21        
73         10         41        
73         11         20        
73         12         41        
73         13         21        
73         14         41        
73         15         21        
73         16         41        
73         17         21        
73         18         41        
73         19         21        
73         TotalExcRef 616       
75         0          39        
75         1          0         
75         2          39        
75         3          10        
75         4          39        
75         5          0         
75         6          39        
75         7          3         
75         8          39        
75         9          12        
75         10         39        
75         11         2         
75         12         39        
75         13         8         
75         14         39        
75         15         10        
75         16         39        
75         17         7         
75         18         39        
75         19         9         
75         TotalExcRef 451       
76         0          0         
76         1          0         
76         2          0         
76         3          0         
76         4          0         
76         5          0         
76         6          0         
76         7          0         
76         8          0         
76         9          0         
76         10         0         
76         11         0         
76         12         0         
76         13         0         
76         14         0         
76         15         0         
76         16         0         
76         17         0         
76         18         0         
76         19         0         
76         TotalExcRef 0         
77         0          0         
77         1          0         
77         2          0         
77         3          0         
77         4          0         
77         5          0         
77         6          0         
77         7          0         
77         8          0         
77         9          0         
77         10         0         
77         11         0         
77         12         0         
77         13         0         
77         14         0         
77         15         0         
77         16         0         
77         17         0         
77         18         0         
77         19         0         
77         TotalExcRef 0         
78         0          0         
78         1          0         
78         2          0         
78         3          0         
78         4          0         
78         5          0         
78         6          0         
78         7          0         
78         8          0         
78         9          0         
78         10         0         
78         11         0         
78         12         0         
78         13         0         
78         14         0         
78         15         0         
78         16         0         
78         17         0         
78         18         0         
78         19         0         
78         TotalExcRef 0         
79         0          0         
79         1          0         
79         2          0         
79         3          0         
79         4          0         
79         5          0         
79         6          0         
79         7          0         
79         8          0         
79         9          0         
79         10         0         
79         11         0         
79         12         0         
79         13         0         
79         14         0         
79         15         0         
79         16         0         
79         17         0         
79         18         0         
79         19         0         
79         TotalExcRef 0         
80         0          0         
80         1          0         
80         2          0         
80         3          0         
80         4          0         
80         5          0         
80         6          0         
80         7          0         
80         8          0         
80         9          0         
80         10         0         
80         11         0         
80         12         0         
80         13         0         
80         14         0         
80         15         0         
80         16         0         
80         17         0         
80         18         0         
80         19         0         
80         TotalExcRef 0         
81         0          0         
81         1          0         
81         2          0         
81         3          0         
81         4          0         
81         5          0         
81         6          0         
81         7          0         
81         8          0         
81         9          0         
81         10         0         
81         11         0         
81         12         0         
81         13         0         
81         14         0         
81         15         0         
81         16         0         
81         17         0         
81         18         0         
81         19         0         
81         TotalExcRef 0         
83         0          2         
83         1          20        
83         2          2         
83         3          10        
83         4          2         
83         5          20        
83         6          2         
83         7          18        
83         8          2         
83         9          9         
83         10         2         
83         11         18        
83         12         2         
83         13         13        
83         14         2         
83         15         11        
83         16         2         
83         17         14        
83         18         2         
83         19         12        
83         TotalExcRef 165       
84         0          2         
84         1          20        
84         2          2         
84         3          10        
84         4          2         
84         5          20        
84         6          2         
84         7          18        
84         8          2         
84         9          9         
84         10         2         
84         11         18        
84         12         2         
84         13         13        
84         14         2         
84         15         11        
84         16         2         
84         17         14        
84         18         2         
84         19         12        
84         TotalExcRef 165       
85         0          2         
85         1          20        
85         2          2         
85         3          10        
85         4          2         
85         5          20        
85         6          2         
85         7          18        
85         8          2         
85         9          9         
85         10         2         
85         11         18        
85         12         2         
85         13         13        
85         14         2         
85         15         11        
85         16         2         
85         17         14        
85         18         2         
85         19         12        
85         TotalExcRef 165       
86         0          2         
86         1          20        
86         2          2         
86         3          10        
86         4          2         
86         5          20        
86         6          2         
86         7          18        
86         8          2         
86         9          9         
86         10         2         
86         11         18        
86         12         2         
86         13         13        
86         14         2         
86         15         11        
86         16         2         
86         17         14        
86         18         2         
86         19         12        
86         TotalExcRef 165       
87         0          2         
87         1          20        
87         2          2         
87         3          10        
87         4          2         
87         5          20        
87         6          2         
87         7          18        
87         8          2         
87         9          9         
87         10         2         
87         11         18        
87         12         2         
87         13         13        
87         14         2         
87         15         11        
87         16         2         
87         17         14        
87         18         2         
87         19         12        
87         TotalExcRef 165       
Total execution ref: 367326
