Loc P     Succ Pull
375 NaN   0    0   
376 NaN   0    0   
377 NaN   0    0   
378 NaN   0    0   
379 NaN   0    0   
380 NaN   0    0   
381 NaN   0    0   
382 NaN   0    0   
383 NaN   0    0   
384 NaN   0    0   
385 NaN   0    0   
386 NaN   0    0   
387 NaN   0    0   
388 NaN   0    0   
389 NaN   0    0   
390 NaN   0    0   
391 NaN   0    0   
392 NaN   0    0   
393 NaN   0    0   
394 NaN   0    0   
395 NaN   0    0   
396 NaN   0    0   
397 NaN   0    0   
398 NaN   0    0   
399 NaN   0    0   
400 NaN   0    0   
401 NaN   0    0   
402 NaN   0    0   
403 NaN   0    0   
404 NaN   0    0   
405 NaN   0    0   
406 NaN   0    0   
407 NaN   0    0   
408 NaN   0    0   
409 NaN   0    0   
410 NaN   0    0   
411 NaN   0    0   
412 NaN   0    0   
413 NaN   0    0   
414 NaN   0    0   
415 NaN   0    0   
416 NaN   0    0   
417 NaN   0    0   
418 NaN   0    0   
419 NaN   0    0   
420 NaN   0    0   
421 NaN   0    0   
422 NaN   0    0   
423 NaN   0    0   
424 NaN   0    0   
425 NaN   0    0   
426 NaN   0    0   
427 NaN   0    0   
428 NaN   0    0   
429 NaN   0    0   
430 NaN   0    0   
431 NaN   0    0   
432 NaN   0    0   
433 NaN   0    0   
434 NaN   0    0   
435 NaN   0    0   
436 NaN   0    0   
437 NaN   0    0   
438 NaN   0    0   
439 NaN   0    0   
440 NaN   0    0   
441 NaN   0    0   
442 NaN   0    0   
443 NaN   0    0   
444 NaN   0    0   
445 NaN   0    0   
446 NaN   0    0   
447 NaN   0    0   
448 NaN   0    0   
449 NaN   0    0   
450 NaN   0    0   
451 NaN   0    0   
452 0,00  0    13  
453 NaN   0    0   
454 NaN   0    0   
455 NaN   0    0   
456 0,00  0    11  
457 NaN   0    0   
458 NaN   0    0   
459 0,00  0    14  
460 NaN   0    0   
461 NaN   0    0   
462 NaN   0    0   
463 NaN   0    0   
464 NaN   0    0   
465 NaN   0    0   
466 NaN   0    0   
467 NaN   0    0   
468 NaN   0    0   
469 0,00  0    15  
470 0,00  0    15  
471 0,00  0    14  
472 0,00  0    6   
473 0,00  0    9   
474 0,00  0    15  
475 NaN   0    0   
476 NaN   0    0   
477 NaN   0    0   
478 NaN   0    0   
479 NaN   0    0   
480 NaN   0    0   
481 NaN   0    0   
482 NaN   0    0   
483 0,09  1    11  
484 0,00  0    14  
485 0,00  0    14  
486 NaN   0    0   
487 NaN   0    0   
488 NaN   0    0   
489 NaN   0    0   
490 NaN   0    0   
491 NaN   0    0   
492 NaN   0    0   
493 NaN   0    0   
494 NaN   0    0   
495 NaN   0    0   
496 NaN   0    0   
497 NaN   0    0   
498 NaN   0    0   
499 NaN   0    0   
500 NaN   0    0   
501 NaN   0    0   
502 NaN   0    0   
503 NaN   0    0   
504 NaN   0    0   
505 NaN   0    0   
506 NaN   0    0   
507 NaN   0    0   
508 NaN   0    0   
509 NaN   0    0   
510 NaN   0    0   
511 NaN   0    0   
512 NaN   0    0   
513 NaN   0    0   
514 NaN   0    0   
515 NaN   0    0   
516 NaN   0    0   
517 NaN   0    0   
518 0,00  0    19  
519 NaN   0    0   
520 0,00  0    10  
521 0,00  0    19  
522 0,06  1    16  
523 NaN   0    0   
524 0,00  0    13  
525 0,00  0    11  
526 0,00  0    15  
527 NaN   0    0   
528 NaN   0    0   
529 NaN   0    0   
530 NaN   0    0   
531 NaN   0    0   
532 NaN   0    0   
533 NaN   0    0   
534 NaN   0    0   
535 NaN   0    0   
536 NaN   0    0   
537 NaN   0    0   
538 0,00  0    13  
539 0,00  0    18  
540 0,00  0    16  
541 0,00  0    18  
542 0,05  1    19  
543 NaN   0    0   
544 0,00  0    9   
545 0,12  2    17  
546 0,00  0    11  
547 0,00  0    7   
548 0,00  0    13  
549 0,00  0    20  
550 0,00  0    11  
551 0,13  1    8   
552 0,00  0    18  
553 0,00  0    12  
554 0,00  0    8   
555 0,00  0    14  
556 0,00  0    16  
557 NaN   0    0   
558 NaN   0    0   
559 NaN   0    0   
560 NaN   0    0   
561 NaN   0    0   
562 NaN   0    0   
563 NaN   0    0   
564 NaN   0    0   
565 NaN   0    0   
566 NaN   0    0   
567 NaN   0    0   
568 NaN   0    0   
569 NaN   0    0   
570 0,07  1    14  
571 NaN   0    0   
572 NaN   0    0   
573 NaN   0    0   
574 NaN   0    0   
575 NaN   0    0   
576 0,00  0    17  
577 0,00  0    16  
578 NaN   0    0   
579 NaN   0    0   
580 NaN   0    0   
581 NaN   0    0   
582 0,00  0    14  
583 0,00  0    13  
584 0,00  0    14  
585 0,00  0    15  
586 0,00  0    15  
587 0,00  0    15  
588 NaN   0    0   
589 NaN   0    0   
590 NaN   0    0   
591 NaN   0    0   
592 NaN   0    0   
593 NaN   0    0   
594 NaN   0    0   
595 NaN   0    0   
596 NaN   0    0   
597 NaN   0    0   
598 NaN   0    0   
599 NaN   0    0   
600 NaN   0    0   
601 NaN   0    0   
602 NaN   0    0   
603 NaN   0    0   
604 NaN   0    0   
605 NaN   0    0   
606 NaN   0    0   
607 NaN   0    0   
608 NaN   0    0   
609 NaN   0    0   
610 NaN   0    0   
611 NaN   0    0   
612 NaN   0    0   
613 0,00  0    13  
614 0,00  0    18  
615 NaN   0    0   
616 NaN   0    0   
617 NaN   0    0   
618 NaN   0    0   
619 NaN   0    0   
620 0,00  0    15  
621 0,00  0    17  
622 NaN   0    0   
623 NaN   0    0   
624 NaN   0    0   
625 NaN   0    0   
626 NaN   0    0   
627 0,00  0    7   
628 NaN   0    0   
629 0,07  1    15  
630 0,00  0    12  
631 0,00  0    10  
632 0,00  0    13  
633 NaN   0    0   
634 0,00  0    21  
635 0,00  0    11  
636 0,00  0    12  
637 0,00  0    23  
638 0,00  0    8   
639 0,00  0    14  
640 0,00  0    13  
641 0,00  0    20  
642 0,09  1    11  
643 NaN   0    0   
644 NaN   0    0   
645 0,08  1    12  
646 NaN   0    0   
647 0,00  0    14  
648 NaN   0    0   
649 0,00  0    20  
650 NaN   0    0   
651 NaN   0    0   
652 NaN   0    0   
653 NaN   0    0   
654 NaN   0    0   
655 NaN   0    0   
656 NaN   0    0   
657 NaN   0    0   
658 NaN   0    0   
659 NaN   0    0   
660 NaN   0    0   
661 NaN   0    0   
662 NaN   0    0   
663 NaN   0    0   
664 NaN   0    0   
665 NaN   0    0   
666 NaN   0    0   
667 NaN   0    0   
668 NaN   0    0   
669 NaN   0    0   
670 NaN   0    0   
671 NaN   0    0   
672 NaN   0    0   
673 NaN   0    0   
674 NaN   0    0   
675 NaN   0    0   
676 NaN   0    0   
677 NaN   0    0   
678 NaN   0    0   
679 NaN   0    0   
680 NaN   0    0   
681 NaN   0    0   
682 NaN   0    0   
683 NaN   0    0   
684 NaN   0    0   
685 NaN   0    0   
686 NaN   0    0   
687 NaN   0    0   
688 NaN   0    0   
689 NaN   0    0   
690 NaN   0    0   
691 NaN   0    0   
692 NaN   0    0   
693 0,00  0    16  
694 NaN   0    0   
695 NaN   0    0   
696 NaN   0    0   
697 NaN   0    0   
698 NaN   0    0   
699 NaN   0    0   
700 NaN   0    0   
701 NaN   0    0   
702 NaN   0    0   
703 NaN   0    0   
704 NaN   0    0   
705 NaN   0    0   
706 NaN   0    0   
707 NaN   0    0   
708 NaN   0    0   
709 NaN   0    0   
710 NaN   0    0   
711 NaN   0    0   
712 NaN   0    0   
713 NaN   0    0   
714 NaN   0    0   
715 NaN   0    0   
716 NaN   0    0   
717 NaN   0    0   
718 NaN   0    0   
719 NaN   0    0   
720 NaN   0    0   
721 NaN   0    0   
722 NaN   0    0   
723 NaN   0    0   
724 NaN   0    0   
725 NaN   0    0   
726 NaN   0    0   
727 NaN   0    0   
728 NaN   0    0   
729 NaN   0    0   
730 NaN   0    0   
731 NaN   0    0   
732 NaN   0    0   
733 NaN   0    0   
734 NaN   0    0   
735 NaN   0    0   
736 NaN   0    0   
737 NaN   0    0   
738 NaN   0    0   
739 NaN   0    0   
740 NaN   0    0   
741 NaN   0    0   
742 NaN   0    0   
743 NaN   0    0   
744 NaN   0    0   
745 NaN   0    0   
746 NaN   0    0   
747 0,00  0    8   
748 0,00  0    10  
749 NaN   0    0   
750 NaN   0    0   
751 NaN   0    0   
752 0,00  0    13  
753 NaN   0    0   
754 NaN   0    0   
755 NaN   0    0   
756 0,05  1    20  
757 NaN   0    0   
758 NaN   0    0   
759 0,11  1    9   
760 0,00  0    18  
761 0,00  0    11  
762 0,00  0    15  
763 0,00  0    15  
764 NaN   0    0   
765 NaN   0    0   
766 NaN   0    0   
767 NaN   0    0   
768 NaN   0    0   
769 NaN   0    0   
770 NaN   0    0   
771 NaN   0    0   
772 NaN   0    0   
773 NaN   0    0   
774 NaN   0    0   
775 NaN   0    0   
776 NaN   0    0   
777 NaN   0    0   
778 NaN   0    0   
779 NaN   0    0   
780 NaN   0    0   
781 NaN   0    0   
782 NaN   0    0   
783 NaN   0    0   
784 NaN   0    0   
785 NaN   0    0   
786 NaN   0    0   
787 NaN   0    0   
788 NaN   0    0   
789 NaN   0    0   
790 NaN   0    0   
791 NaN   0    0   
792 NaN   0    0   
793 NaN   0    0   
794 NaN   0    0   
795 NaN   0    0   
796 NaN   0    0   
797 NaN   0    0   
798 NaN   0    0   
799 NaN   0    0   
800 NaN   0    0   
801 NaN   0    0   
802 NaN   0    0   
803 NaN   0    0   
804 NaN   0    0   
805 NaN   0    0   
806 NaN   0    0   
807 NaN   0    0   
808 NaN   0    0   
809 NaN   0    0   
810 NaN   0    0   
811 NaN   0    0   
812 NaN   0    0   
813 NaN   0    0   
814 NaN   0    0   
815 NaN   0    0   
816 NaN   0    0   
817 NaN   0    0   
818 NaN   0    0   
819 NaN   0    0   
820 NaN   0    0   
821 NaN   0    0   
822 NaN   0    0   
823 NaN   0    0   
824 NaN   0    0   
825 NaN   0    0   
826 NaN   0    0   
827 NaN   0    0   
828 NaN   0    0   
829 NaN   0    0   
830 NaN   0    0   
831 NaN   0    0   
832 NaN   0    0   
833 NaN   0    0   
834 NaN   0    0   
835 NaN   0    0   
836 NaN   0    0   
837 NaN   0    0   
838 NaN   0    0   
839 NaN   0    0   
840 NaN   0    0   
841 NaN   0    0   
842 NaN   0    0   
843 NaN   0    0   
844 NaN   0    0   
845 0,00  0    12  
846 0,07  1    15  
847 NaN   0    0   
848 NaN   0    0   
849 NaN   0    0   
850 0,00  0    14  
851 0,00  0    17  
852 NaN   0    0   
853 0,00  0    11  
854 NaN   0    0   
855 0,00  0    13  
856 0,06  1    18  
857 0,00  0    15  
858 NaN   0    0   
859 NaN   0    0   
860 0,00  0    11  
861 0,12  2    17  
862 0,00  0    14  
863 0,00  0    9   
864 0,00  0    10  
865 0,00  0    14  
866 0,00  0    19  
867 0,00  0    17  
868 0,00  0    17  
869 NaN   0    0   
870 0,00  0    12  
871 NaN   0    0   
872 0,00  0    17  
873 NaN   0    0   
874 0,00  0    10  
875 NaN   0    0   
876 0,00  0    13  
877 0,00  0    8   
878 0,00  0    11  
879 0,00  0    16  
880 0,00  0    13  
881 NaN   0    0   
882 NaN   0    0   
883 NaN   0    0   
884 NaN   0    0   
885 0,00  0    18  
886 NaN   0    0   
887 NaN   0    0   
888 NaN   0    0   
889 NaN   0    0   
890 NaN   0    0   
891 NaN   0    0   
892 0,00  0    16  
893 NaN   0    0   
894 NaN   0    0   
895 NaN   0    0   
896 NaN   0    0   
897 NaN   0    0   
898 NaN   0    0   
899 NaN   0    0   
900 NaN   0    0   
901 0,00  0    14  
902 0,00  0    18  
903 0,00  0    10  
904 0,00  0    16  
905 0,00  0    19  
906 0,00  0    20  
907 NaN   0    0   
908 NaN   0    0   
909 NaN   0    0   
910 NaN   0    0   
911 0,07  1    14  
912 NaN   0    0   
913 NaN   0    0   
914 0,00  0    2   
915 0,00  0    11  
916 0,07  1    15  
917 NaN   0    0   
918 NaN   0    0   
919 NaN   0    0   
920 0,00  0    18  
921 0,00  0    11  
922 NaN   0    0   
923 0,00  0    16  
924 0,08  1    13  
925 0,00  0    14  
926 0,00  0    14  
927 0,00  0    15  
928 NaN   0    0   
929 0,00  0    13  
930 NaN   0    0   
931 0,00  0    18  
932 NaN   0    0   
933 0,00  0    10  
934 NaN   0    0   
935 NaN   0    0   
936 NaN   0    0   
937 NaN   0    0   
938 NaN   0    0   
939 NaN   0    0   
940 NaN   0    0   
941 0,00  0    12  
942 0,00  0    14  
943 0,00  0    16  
944 NaN   0    0   
945 0,00  0    12  
946 0,00  0    20  
947 0,00  0    13  
948 NaN   0    0   
949 0,00  0    20  
950 0,00  0    9   
951 NaN   0    0   
952 NaN   0    0   
953 NaN   0    0   
954 NaN   0    0   
955 0,00  0    16  
956 0,00  0    15  
957 0,10  2    20  
958 0,00  0    6   
959 0,06  1    17  
960 0,00  0    18  
961 0,00  0    11  
962 0,00  0    19  
963 NaN   0    0   
964 0,00  0    13  
965 NaN   0    0   
966 0,00  0    8   
967 0,00  0    13  
968 0,00  0    14  
969 0,00  0    16  
970 0,00  0    17  
971 0,00  0    11  
972 0,00  0    13  
973 0,07  1    14  
974 0,00  0    1   
975 NaN   0    0   
976 NaN   0    0   
977 NaN   0    0   
978 0,00  0    3   
979 0,00  0    11  
980 0,00  0    15  
981 0,00  0    15  
982 NaN   0    0   
983 NaN   0    0   
984 NaN   0    0   
985 0,00  0    4   
986 NaN   0    0   
987 0,00  0    2   
988 NaN   0    0   
989 NaN   0    0   
990 NaN   0    0   
991 NaN   0    0   
992 NaN   0    0   
993 NaN   0    0   
994 NaN   0    0   
995 NaN   0    0   
996 NaN   0    0   
997 NaN   0    0   
998 NaN   0    0   
999 NaN   0    0   
1000 NaN   0    0   
1001 NaN   0    0   
1002 NaN   0    0   
1003 NaN   0    0   
1004 NaN   0    0   
1005 NaN   0    0   
1006 NaN   0    0   
1007 NaN   0    0   
1008 NaN   0    0   
1009 NaN   0    0   
1010 NaN   0    0   
1011 NaN   0    0   
1012 NaN   0    0   
1013 NaN   0    0   
1014 NaN   0    0   
1015 NaN   0    0   
1016 NaN   0    0   
1017 NaN   0    0   
1018 NaN   0    0   
1019 NaN   0    0   
1020 0,00  0    9   
1021 NaN   0    0   
1022 NaN   0    0   
1023 0,00  0    10  
1024 0,00  0    10  
1025 NaN   0    0   
1026 NaN   0    0   
1027 NaN   0    0   
1028 NaN   0    0   
1029 NaN   0    0   
1030 NaN   0    0   
1031 NaN   0    0   
1032 0,00  0    12  
1033 0,00  0    18  
1034 0,00  0    14  
1035 0,00  0    10  
1036 0,06  1    16  
1037 0,00  0    17  
1038 0,00  0    12  
1039 0,00  0    14  
1040 0,00  0    11  
1041 0,00  0    16  
1042 NaN   0    0   
1043 NaN   0    0   
1044 0,00  0    14  
1045 0,00  0    11  
1046 0,00  0    13  
1047 0,00  0    8   
1048 NaN   0    0   
1049 NaN   0    0   
1050 0,00  0    14  
1051 NaN   0    0   
1052 NaN   0    0   
1053 NaN   0    0   
1054 NaN   0    0   
1055 NaN   0    0   
1056 0,00  0    13  
1057 0,00  0    8   
1058 0,00  0    10  
1059 0,00  0    14  
1060 NaN   0    0   
1061 0,00  0    10  
1062 NaN   0    0   
1063 NaN   0    0   
1064 NaN   0    0   
1065 NaN   0    0   
1066 NaN   0    0   
1067 NaN   0    0   
1068 NaN   0    0   
1069 NaN   0    0   
1070 0,00  0    15  
1071 0,00  0    13  
1072 NaN   0    0   
1073 NaN   0    0   
1074 0,00  0    16  
1075 0,00  0    14  
1076 0,00  0    11  
1077 0,00  0    12  
1078 0,00  0    12  
1079 0,07  1    15  
1080 0,00  0    11  
1081 0,00  0    11  
1082 0,00  0    11  
1083 NaN   0    0   
1084 0,00  0    13  
1085 0,00  0    9   
1086 0,00  0    19  
1087 0,00  0    13  
1088 0,00  0    16  
1089 0,00  0    16  
1090 0,00  0    15  
1091 0,00  0    13  
1092 0,00  0    13  
1093 NaN   0    0   
1094 NaN   0    0   
1095 NaN   0    0   
1096 NaN   0    0   
1097 NaN   0    0   
1098 NaN   0    0   
1099 NaN   0    0   
1100 NaN   0    0   
1101 NaN   0    0   
1102 0,00  0    14  
1103 0,00  0    14  
1104 0,00  0    10  
1105 0,00  0    13  
1106 0,00  0    18  
1107 0,00  0    14  
1108 0,00  0    15  
1109 0,00  0    9   
1110 NaN   0    0   
1111 NaN   0    0   
1112 NaN   0    0   
1113 0,00  0    16  
1114 0,00  0    20  
1115 0,00  0    15  
1116 0,00  0    11  
1117 0,00  0    10  
1118 0,00  0    17  
1119 0,00  0    14  
1120 0,00  0    17  
1121 NaN   0    0   
1122 NaN   0    0   
1123 NaN   0    0   
1124 NaN   0    0   
1125 NaN   0    0   
1126 NaN   0    0   
1127 0,00  0    1   
1128 0,00  0    1   
1129 NaN   0    0   
1130 NaN   0    0   
1131 0,00  0    1   
1132 NaN   0    0   
1133 NaN   0    0   
1134 NaN   0    0   
1135 NaN   0    0   
1136 NaN   0    0   
1137 NaN   0    0   
1138 NaN   0    0   
1139 NaN   0    0   
1140 NaN   0    0   
1141 NaN   0    0   
1142 NaN   0    0   
1143 NaN   0    0   
1144 NaN   0    0   
1145 NaN   0    0   
1146 NaN   0    0   
1147 NaN   0    0   
1148 NaN   0    0   
1149 NaN   0    0   
1150 NaN   0    0   
1151 NaN   0    0   
1152 NaN   0    0   
1153 NaN   0    0   
1154 NaN   0    0   
1155 NaN   0    0   
1156 NaN   0    0   
1157 0,00  0    14  
1158 0,00  0    14  
1159 0,00  0    11  
1160 NaN   0    0   
1161 0,05  1    20  
1162 0,00  0    10  
1163 NaN   0    0   
1164 NaN   0    0   
1165 NaN   0    0   
1166 NaN   0    0   
1167 NaN   0    0   
1168 NaN   0    0   
1169 NaN   0    0   
1170 NaN   0    0   
1171 NaN   0    0   
1172 NaN   0    0   
1173 0,00  0    11  
1174 0,00  0    15  
1175 NaN   0    0   
1176 NaN   0    0   
1177 NaN   0    0   
1178 NaN   0    0   
1179 NaN   0    0   
1180 NaN   0    0   
1181 NaN   0    0   
1182 NaN   0    0   
1183 NaN   0    0   
1184 NaN   0    0   
1185 NaN   0    0   
1186 NaN   0    0   
1187 NaN   0    0   
1188 NaN   0    0   
1189 NaN   0    0   
1190 NaN   0    0   
1191 NaN   0    0   
1192 NaN   0    0   
1193 0,00  0    18  
1194 0,00  0    13  
1195 0,00  0    11  
1196 0,00  0    12  
1197 0,00  0    16  
1198 0,00  0    9   
1199 0,00  0    12  
1200 0,00  0    9   
1201 0,00  0    13  
1202 0,00  0    16  
1203 0,00  0    15  
1204 0,00  0    19  
1205 0,08  1    12  
1206 0,00  0    13  
1207 0,00  0    13  
1208 0,00  0    13  
1209 0,00  0    15  
1210 0,00  0    18  
1211 0,00  0    10  
1212 0,00  0    17  
1213 NaN   0    0   
1214 0,00  0    14  
1215 0,00  0    11  
1216 0,00  0    15  
1217 0,00  0    13  
1218 0,00  0    14  
1219 NaN   0    0   
1220 NaN   0    0   
1221 NaN   0    0   
1222 0,00  0    16  
1223 NaN   0    0   
1224 0,00  0    16  
1225 0,00  0    20  
1226 NaN   0    0   
1227 NaN   0    0   
1228 NaN   0    0   
1229 NaN   0    0   
1230 NaN   0    0   
1231 NaN   0    0   
1232 NaN   0    0   
1233 0,00  0    13  
1234 0,00  0    1   
1235 NaN   0    0   
1236 0,00  0    1   
1237 0,00  0    1   
1238 0,00  0    2   
1239 NaN   0    0   
1240 NaN   0    0   
1241 NaN   0    0   
1242 0,00  0    1   
1243 0,00  0    3   
1244 0,00  0    2   
1245 NaN   0    0   
1246 NaN   0    0   
1247 NaN   0    0   
